股票代碼,股票名稱,年月,開盤價,最高價,最低價,收盤價,成交量,月報酬率,流通在外股數(千股),市值(百萬元),股價營收比-TEJ,現金股利率,股價漲跌(元),高低價差%,匯率(NTD/USD),M1A,M1B,M2,金融機構放款與投資,債券市場交易金額,股票市場交易金額,外匯市場交易日平均淨額(百萬美元),股價指數,外匯存底,CPI年增率
1102,亞泥,2022/5/1,40.05,40.05,36.05,37.05,93,-0.076925,3545928,157439,1.86,7.66,-3.7,9.9792,29.597,102791,253181,554317,422984,27990,47257,32405,16192,548854,3.39
1102,亞泥,2022/6/1,37.43,37.68,35.13,36.55,158,-0.013514,3545928,155312,1.71,7.76,-0.6,6.8694,29.632,102149,252623,554632,425153,29811,47884,33022,15889,548963,3.59
1102,亞泥,2022/7/1,36.59,37.51,35.63,37.45,196,0.025786,3545928,146979,1.62,8.2,-2.35,10.8447,29.866,103114,256114,557171,424674,27301,45360,33675,14566,547811,3.35
1102,亞泥,2022/8/1,37.45,39.08,36.73,39.08,120,0.043424,3545928,153361,1.69,7.86,1.8,6.2726,30.089,103470,258303,561353,428333,31012,43626,33234,15118,545482,2.68
1102,亞泥,2022/9/1,38.63,40.57,35.56,35.6,226,-0.089019,3545928,139710,1.54,8.63,-3.85,12.8324,31.242,101473,254517,562935,431693,31100,39153,37458,14344,541107,2.76
1102,亞泥,2022/10/1,35.47,36.46,33.07,33.7,122,-0.053299,3545928,132263,1.42,9.11,-2.1,9.5178,31.969,102591,254564,568625,431920,29247,35547,34955,13107,542792,2.74
1102,亞泥,2022/11/1,33.7,37.59,33.07,37.32,106,0.107239,3545928,146447,1.58,8.23,4,13.4048,31.462,102940,256377,573255,434311,26554,46345,33651,14067,552201,2.35
1102,亞泥,2022/12/1,37.5,37.86,36.41,37.05,257,-0.007262,3545928,145383,1.57,8.29,-0.3,3.8741,30.671,104501,258054,575086,436168,30586,41825,31605,14513,554932,2.71
1102,亞泥,2023/1/1,37,39.22,36.46,38.09,63,0.028051,3545928,149461,1.62,8.07,1.15,7.439,30.453,104268,261039,583459,438053,21862,23186,38511,14737,557143,3.05
1102,亞泥,2023/2/1,38.18,40.48,37.82,40.44,73,0.061685,3545928,158680,1.71,7.6,2.6,6.9988,30.179,102875,259981,585691,439950,27351,38379,35876,15529,558372,2.42
1102,亞泥,2023/3/1,40.03,40.35,38.22,39.13,117,-0.032402,3545928,153539,1.65,5.31,-1.45,5.2514,30.559,103256,259581,586540,444205,32648,50935,38519,15653,560279,2.35
1102,亞泥,2023/4/1,39.22,40.16,39.04,39.71,65,0.015011,3546563,155871,1.67,5.23,0.65,2.8868,30.569,104907,260647,591113,445602,25154,37077,39441,15728,561116,2.35
1102,亞泥,2023/5/1,39.76,40.44,39.31,39.71,90,0.000001,3546563,155871,1.67,5.23,0,2.8441,30.734,103812,259534,588559,449744,29301,53785,39211,15956,562868,2.02
1102,亞泥,2023/6/1,39.89,40.48,39.62,40.12,93,0.010239,3546563,157467,1.77,5.18,0.45,2.1615,30.824,104863,261592,592628,448739,31137,60418,41615,16984,564834,1.75
1102,亞泥,2023/7/1,40.12,40.48,36.39,38.39,226,-0.040805,3546563,142926,1.6,5.71,-4.1,14.8649,31.203,107646,265972,597363,451590,30048,76631,38596,17072,566493,1.88
1102,亞泥,2023/8/1,38.39,38.81,36.96,38,110,-0.009925,3546563,141508,1.59,5.76,-0.4,4.8387,31.829,106104,264454,596922,454121,31748,70750,38459,16648,565467,2.53
1102,亞泥,2023/9/1,37.96,38.58,37.43,37.86,76,-0.00376,3546563,140976,1.58,5.79,-0.15,3.0075,32.032,104982,263003,596122,456720,30131,49812,33882,16570,564009,2.93
1102,亞泥,2023/10/1,37.86,38.86,36.77,38.1,113,0.00629,3546563,141863,1.65,5.75,0.25,5.5346,32.302,106413,262275,599780,457517,30579,49704,34357,16422,561079,3.04
1102,亞泥,2023/11/1,38.1,40.34,37.96,39.72,107,0.0425,3546563,147892,1.72,5.51,1.7,6.25,31.925,106373,263802,602982,461533,31383,59712,38062,16978,567517,2.9
1102,亞泥,2023/12/1,39.62,40.67,38.34,39.48,191,-0.005996,3546563,147005,1.75,5.55,-0.25,5.8753,31.282,108155,268253,607548,464853,32723,61313,37294,17570,570595,2.7
1102,亞泥,2024/1/1,39.43,39.62,37.34,37.86,72,-0.041014,3546563,140976,1.68,5.79,-1.7,5.7901,31.221,109449,269760,613596,468498,34436,61773,43809,17668,569540,1.8
1102,亞泥,2024/2/1,38.05,38.53,37.34,38.53,38,0.01761,3546563,143458,1.71,5.69,0.7,3.1447,31.437,109849,272847,620074,472629,23687,47301,41200,18612,569422,3.08
1102,亞泥,2024/3/1,38.48,39.72,37.96,39.34,95,0.021014,3546563,146473,1.75,5.08,0.85,4.5735,31.688,111756,274539,624376,476689,34479,92657,46024,19843,568100,2.15
1102,亞泥,2024/4/1,39.34,41.72,39.1,41.62,108,0.058113,3546563,154985,1.85,4.81,2.4,6.6586,32.352,111429,272889,625595,479488,30957,83256,43946,20245,567019,1.94
1102,亞泥,2024/5/1,41.62,43.81,39.58,39.58,204,-0.049201,3546563,147360,1.76,5.05,-2.15,10.1831,32.325,109838,273574,626535,484638,31996,95884,41274,21107,572803,2.23
1102,亞泥,2024/6/1,39.86,42.72,38.34,41.77,200,0.055354,3546563,155517,2.02,4.79,2.3,11.071,32.386,112236,275607,629646,484473,29871,87101,45425,22449,573299,2.42
1102,亞泥,2024/7/1,42.1,43.81,40.25,41.45,318,-0.007186,3546563,147005,1.91,5.07,-2.4,13.1129,32.65,113973,276756,632630,489160,31070,98731,44540,23240,571740,2.53
1102,亞泥,2024/8/1,41.35,45.3,39.75,45.1,185,0.088057,3546563,159950,2.08,4.66,3.65,13.3896,32.266,113526,276141,631365,492255,32954,81875,43569,21852,579058,2.35
1102,亞泥,2024/9/1,44.95,48.4,43.3,47.75,174,0.058758,3546563,169348,2.2,4.4,2.65,11.3082,31.976,112685,274755,629369,497070,32872,63260,46640,21891,577929,1.82
1102,亞泥,2024/10/1,47.5,48.35,45.6,46.65,116,-0.023037,3546563,165447,2.24,4.5,-1.1,5.7592,32.093,113957,276148,634241,498923,33441,64275,49314,23015,576846,1.69
1102,亞泥,2024/11/1,46.6,47.8,41.8,42.05,140,-0.098606,3546563,149133,2.02,4.99,-4.6,12.8617,32.364,113917,274002,634767,500288,32674,73550,48201,22854,577974,2.08
1102,亞泥,2024/12/1,42.15,43.5,40.3,40.4,215,-0.039241,3546563,143281,1.94,5.2,-1.65,7.61,32.574,115590,278455,640405,503163,32929,73227,41285,23078,576677,2.11
1102,亞泥,2025/1/1,40.25,41.6,39.1,41.1,78,0.017326,3546563,145764,1.97,5.11,0.7,6.1881,32.881,114638,280707,646638,506793,26018,48530,49647,23100,577583,2.66
1102,亞泥,2025/2/1,41.1,42.25,39.75,41.8,80,0.017032,3546563,148246,2.01,5.02,0.7,6.0827,32.806,114638,280707,646638,506793,26018,48530,49647,23100,577583,2.66
1216,統一,2015/3/1,34.52,34.78,33.09,34.13,160,-0.007577,5463476,286286,0.67,2.67,-0.4,4.9242,31.526,56136,144922,385971,285382,63697,20161,34564,9611,414689,-0.62
1216,統一,2015/4/1,33.74,34.78,32.7,32.76,183,-0.040076,5463476,274813,0.65,2.78,-2.1,6.1069,31.13,55958,145613,388279,286177,53259,19593,35973,9680,418174,-0.82
1216,統一,2015/5/1,32.83,36.08,32.5,35.63,225,0.087474,5463476,298852,0.7,2.56,4.4,10.9344,30.717,55827,145326,388850,286423,50486,17589,35350,9689,418958,-0.73
1216,統一,2015/6/1,35.56,35.82,33.74,35.63,162,0,5463476,298852,0.71,2.56,0,5.8501,31.113,56690,145491,387497,284912,51842,17589,34683,9355,421411,-0.56
1216,統一,2015/7/1,35.63,37.13,34.59,36.22,256,0.016452,5463476,303769,0.72,2.52,0.9,7.1298,31.343,56816,146476,389499,287499,55876,17517,35109,8964,421956,-0.63
1216,統一,2015/8/1,36.15,41.67,35.5,40.28,383,0.112396,5682015,329557,0.78,2.32,2.4,13.1295,32.387,58187,148948,392125,289573,66014,17968,37426,8156,424791,-0.45
1216,統一,2015/9/1,40,40.28,37.43,39.59,226,-0.017241,5682015,323875,0.77,2.36,-1,7.069,32.889,57966,148841,392072,291268,61057,14928,32910,8206,426325,0.29
1216,統一,2015/10/1,39.52,40.9,37.92,38.2,175,-0.035084,5682015,312511,0.74,2.45,-2,7.5439,32.727,57884,149126,393635,291818,58853,16873,29097,8551,426774,0.3
1216,統一,2015/11/1,37.99,39.31,36.81,37.36,203,-0.021818,5682015,305692,0.72,2.5,-1.2,6.5455,32.802,58701,149442,394569,292368,54604,16732,26797,8503,424611,0.54
1216,統一,2015/12/1,37.5,38.82,36.46,38.13,145,0.020445,5682015,311943,0.74,2.45,1.1,6.3197,33.006,60603,152926,398840,294063,61125,15503,27648,8298,426031,0.13
1216,統一,2016/1/1,38.27,38.54,34.93,38.34,190,0.005464,5682015,313647,0.74,2.44,0.3,9.4718,33.644,60727,153822,402398,295366,62737,15036,31876,7871,425978,0.8
1216,統一,2016/2/1,37.85,39.93,37.78,39.79,124,0.038042,5682015,325579,0.77,2.35,2.1,5.6159,33.552,59977,154369,404169,297153,38227,9544,31450,8247,428816,2.41
1216,統一,2016/3/1,39.72,40.84,38.68,39.24,208,-0.013962,5682015,321034,0.77,3.54,-0.8,5.4101,32.855,60474,153823,404123,297463,61738,18746,27901,8688,431601,2.01
1216,統一,2016/4/1,38.54,41.18,37.71,40.42,181,0.03009,5682015,330693,0.79,3.44,1.7,8.8496,32.355,60644,154663,406068,296771,48089,13045,29929,8568,433184,1.88
1216,統一,2016/5/1,40.97,43.13,38.96,43.13,166,0.067011,5682015,352853,0.85,3.22,3.9,10.3093,32.573,60242,153644,403939,297951,56224,14003,28428,8235,433432,1.23
1216,統一,2016/6/1,42.99,45.84,41.6,44.1,178,0.022541,5682015,360808,0.86,3.15,1.4,9.8229,32.4,61144,154085,405531,298163,57075,13667,28794,8595,433552,0.9
1216,統一,2016/7/1,44.24,46.81,43.61,45.28,188,0.026772,5682015,370467,0.89,3.07,1.7,7.2441,32.124,60488,155741,407836,299474,57328,15457,29753,8900,434087,1.24
1216,統一,2016/8/1,45.63,46.62,42.68,42.97,204,-0.050769,5682015,340921,0.82,3.33,-5.2,10.2761,31.577,61768,158611,408768,302462,64822,15981,27027,9094,435862,0.57
1216,統一,2016/9/1,42.68,43.47,39.89,42.11,230,-0.019998,5682015,334102,0.8,3.4,-1.2,8.3333,31.483,60946,157644,407685,302397,56197,12995,30185,9131,436726,0.33
1216,統一,2016/10/1,42.76,44.33,42.25,43.76,174,0.039115,5682015,347171,0.83,3.27,2.3,4.932,31.571,61799,158862,408709,303410,54252,12064,27653,9274,435263,1.7
1216,統一,2016/11/1,43.4,43.62,38.89,39.03,296,-0.108022,5682015,309670,0.74,3.67,-6.6,10.802,31.758,61853,158351,409443,304250,58227,14754,29452,9098,434348,1.97
1216,統一,2016/12/1,39.1,40.11,37.38,38.24,188,-0.020182,5682015,303420,0.73,3.75,-1.1,6.9725,32.012,63420,161777,413018,305492,53262,12419,25882,9245,434204,1.69
1216,統一,2017/1/1,38.24,39.39,37.89,38.32,147,0.00187,5682015,303988,0.73,3.74,0.1,3.9326,31.742,62834,163240,416641,308369,45517,10335,31053,9352,436589,2.24
1216,統一,2017/2/1,37.53,39.89,37.53,39.1,206,0.020562,5682015,310238,0.75,3.66,1.1,6.1682,30.898,61357,161590,418120,310047,47587,17738,30267,9674,437661,-0.06
1216,統一,2017/3/1,39.53,41.61,38.96,40.75,238,0.042124,5682015,323307,0.78,3.69,2.3,6.7766,30.658,61901,160598,418651,310486,61457,19715,30671,9796,437526,0.18
1216,統一,2017/4/1,40.46,41.75,39.03,39.89,135,-0.02109,5682015,316488,0.76,3.77,-1.2,6.6784,30.39,61758,160368,420245,311797,47345,15152,27978,9801,438426,0.09
1216,統一,2017/5/1,40.11,43.97,39.68,43.04,226,0.078993,5682015,341489,0.82,3.49,4.4,10.772,30.156,61617,160568,419346,313045,49368,16822,28397,9994,440253,0.6
1216,統一,2017/6/1,43.04,44.12,41.68,43.69,214,0.014976,5682015,346603,0.86,3.44,0.9,5.6572,30.265,62965,161592,420009,312371,58281,20124,27299,10259,441943,1
1216,統一,2017/7/1,43.83,43.9,40.46,41.4,195,-0.052458,5682015,328420,0.82,3.63,-3.2,7.8689,30.435,62998,163256,421147,313664,49293,18830,28728,10426,444452,0.77
1216,統一,2017/8/1,41.47,48.35,41.4,47.68,320,0.151291,5682015,364785,0.91,3.27,6.4,15.0519,30.263,63903,166075,424076,316722,55800,24178,27846,10436,446426,0.96
1216,統一,2017/9/1,47.68,49.39,45.83,46.72,191,-0.020249,5682015,357399,0.89,3.34,-1.3,7.4766,30.15,62855,164810,422274,317690,53135,25141,29474,10501,447221,0.49
1216,統一,2017/10/1,47.01,49.17,46.42,46.79,131,0.001589,5682015,357967,0.9,3.33,0.1,5.8824,30.259,63743,165887,424199,318284,47308,21564,28620,10684,447787,-0.33
